0.00834,4406.54871,4018.75473,4400.99345,4203.2604,4096.10362,2968.7375,2968.7375,3113.19089
0.00847,4117.78761,3826.26507,4191.48759,4005.83629,3899.2209,2938.72633,2938.72633,3090.15898
0.00861,4725.80788,4285.69357,4712.43756,4450.97053,4313.35004,3110.33337,3110.33337,3336.08453
0.00874,4607.15062,4114.95702,4494.38213,4202.33699,4060.74413,2838.60473,2838.60473,3046.36879
0.00888,4774.42092,4323.0839,4746.0027,4434.01519,4291.056,3098.05295,3098.05295,3284.54572
0.00902,4684.79448,4228.58715,4661.03058,4366.70965,4236.95212,3065.32928,3065.32928,3276.45387
0.00916,4606.30962,4150.75271,4557.5569,4301.68792,4171.36783,3008.12242,3008.12242,3212.44665
0.0093,4352.67124,3907.25046,4300.26478,4026.20676,3908.61606,2843.53172,2843.53172,3025.94945
0.00945,4197.62617,3789.28003,4152.48348,3915.03664,3779.81122,2760.89459,2760.89459,2965.37329
0.00959,4047.88136,3642.76437,4022.54311,3758.96976,3656.09822,2631.74398,2631.74398,2828.63916
0.00975,3887.28491,3495.9729,3847.90829,3611.76428,3475.74932,2589.70129,2589.70129,2757.70458
0.00982,3666.87284,3334.77129,3637.63541,3441.12954,3302.54357,2458.52922,2458.52922,2615.54353
0.00997,3614.66055,3263.3771,3593.5699,3366.20073,3254.79989,2400.75509,2400.75509,2555.91827
0.01005,3370.64317,3061.90673,3360.41663,3163.81734,3045.93844,2230.60204,2230.60204,2373.894
0.01021,3285.96939,2981.02904,3279.96825,3082.64325,2972.4675,2200.61879,2200.61879,2349.63845
0.01029,3180.98479,2868.6359,3146.23802,2968.48441,2866.8871,2106.48103,2106.48103,2246.21308
0.01045,3027.51784,2759.79515,3029.69986,2856.55039,2752.30494,2062.23191,2062.23191,2195.66919
0.01053,2960.00225,2668.785,2942.24135,2762.88385,2674.10917,1973.57562,1973.57562,2103.73415
0.0107,2834.61765,2553.45948,2819.4922,2655.33889,2564.9784,1896.49862,1896.49862,2025.58664
0.01078,2705.16571,2426.65963,2688.48488,2531.4652,2434.4784,1812.05967,1812.05967,1917.35206
0.01095,2645.78621,2385.59064,2634.04853,2464.83751,2397.29657,1789.98278,1789.98278,1905.13333
0.01103,2565.48856,2320.25954,2548.01023,2401.35832,2331.63142,1743.85102,1743.85102,1861.04931
0.01112,2491.80879,2262.87263,2487.47392,2333.48365,2274.99837,1699.9297,1699.9297,1808.87507
0.01121,2374.69305,2147.48328,2358.90393,2216.3317,2143.22859,1615.90427,1615.90427,1713.65401
0.01138,2299.64913,2074.41852,2280.55506,2142.21263,2077.46076,1560.25269,1560.25269,1655.14549
0.01147,2227.15199,2020.72179,2217.70481,2086.85793,2020.80395,1523.78634,1523.78634,1618.88528
0.01156,2203.8924,2002.92817,2185.24382,2064.6428,2001.92885,1523.14275,1523.14275,1605.98836
0.01165,2087.57045,1893.81814,2088.7788,1968.59137,1914.28568,1459.58707,1459.58707,1541.89859
0.01174,2015.01813,1824.69735,2009.99889,1890.22385,1833.3592,1390.49781,1390.49781,1463.76523
0.01193,1975.04299,1805.36064,1987.7409,1866.39545,1823.59001,1381.7713,1381.7713,1464.82171
0.01202,1898.86765,1726.97031,1899.94233,1788.54801,1729.90897,1316.54578,1316.54578,1401.12439
0.01211,1860.86252,1701.36283,1870.70251,1755.40767,1715.41911,1312.98846,1312.98846,1397.03497
0.01221,1806.56371,1651.05234,1810.67681,1719.24217,1672.87524,1284.58872,1284.58872,1357.81316
0.0123,1741.37451,1589.67857,1751.01165,1650.31956,1607.89119,1237.75368,1237.75368,1311.3106
0.0124,1720.27608,1577.15658,1736.5569,1638.79941,1590.40869,1222.53219,1222.53219,1306.10631
0.01249,1660.13458,1513.08362,1665.65037,1574.3724,1530.75317,1182.41622,1182.41622,1255.3909
0.01259,1592.46419,1461.22866,1611.51421,1521.53665,1478.41002,1161.84299,1161.84299,1231.54774
0.01269,1577.54471,1441.24262,1586.53028,1506.31443,1459.25647,1139.22898,1139.22898,1203.87631
0.01279,1530.35685,1419.92341,1555.91249,1480.87509,1432.35008,1141.93861,1141.93861,1214.43301
0.01289,1475.41985,1338.62194,1483.13826,1403.73991,1359.50925,1071.87898,1071.87898,1139.36723
0.01299,1446.29357,1321.63676,1464.90028,1392.2733,1340.39577,1059.21727,1059.21727,1128.06959
0.01309,1426.83512,1321.55207,1443.1451,1384.25831,1346.51918,1085.39729,1085.39729,1142.96132
0.01319,1360.99915,1252.34032,1383.4514,1307.41537,1272.91771,1006.40081,1006.40081,1066.10033
0.0133,1342.18354,1255.11698,1366.46833,1308.03513,1271.29073,1015.09327,1015.09327,1078.48657
0.0134,1289.25763,1192.17451,1306.29958,1246.39893,1209.56519,962.08793,962.08793,1018.84444
0.0135,1258.4127,1179.27032,1285.95785,1226.66342,1205.7872,974.7924,974.7924,1033.56267
0.01361,1188.85266,1118.5797,1217.08872,1162.95487,1131.28768,915.01767,915.01767,975.048
0.01371,1197.08238,1114.22757,1223.40282,1165.29195,1135.55919,926.00282,926.00282,983.20739
0.01382,1128.9563,1062.86278,1159.68065,1110.1583,1080.56164,888.60835,888.60835,943.05663
0.01393,1118.021,1058.20906,1151.97673,1103.55884,1086.57262,890.96786,890.96786,943.58104
0.01404,1080.29898,1013.36215,1107.43494,1058.70247,1038.26962,857.57583,857.57583,902.14826
0.01415,1024.94986,968.27452,1052.36384,1011.12368,984.8676,826.36468,826.36468,862.57253
0.01426,998.24418,954.66986,1036.33885,1002.44727,983.18223,839.44548,839.44548,880.13287
0.01437,991.45588,913.87389,1003.60958,959.25342,938.93243,754.81032,754.81032,800.63679
0.01448,950.09281,912.35541,987.28267,956.83889,937.99391,807.77118,807.77118,847.29131
0.01459,902.53299,860.29125,932.27565,897.51033,877.82762,743.8343,743.8343,788.05743
0.01471,889.0751,839.28319,916.09904,876.94913,870.24709,723.74476,723.74476,766.4968
0.01482,859.6201,822.52969,892.85158,863.78956,845.37198,722.70779,722.70779,762.01595
0.01494,815.54782,782.62858,849.1045,814.8891,801.10292,691.4231,691.4231,728.26898
0.01505,790.91368,754.76366,820.95923,792.90527,776.86882,675.46706,675.46706,709.65065
0.01517,758.49363,729.06274,792.20119,769.09904,761.07528,668.07172,668.07172,699.01272
0.01529,735.59949,700.7272,764.53051,739.54862,720.44968,631.55701,631.55701,665.55582
0.01541,751.88461,712.6691,779.87504,747.07546,733.5609,625.59316,625.59316,661.83191
0.01553,700.77852,660.41814,725.42816,694.27744,677.13697,582.45554,582.45554,616.8903
0.01565,658.27894,634.10719,686.45072,667.65641,655.44136,591.26827,591.26827,622.51198
0.01577,662.30383,625.45554,688.32044,657.14655,643.21442,550.07632,550.07632,586.94306
0.0159,627.30062,596.68455,656.24408,628.35199,616.70929,530.90954,530.90954,565.98231
0.01602,603.85725,572.60877,625.54069,600.73349,591.61763,524.10166,524.10166,551.91432
0.01614,611.00622,576.09834,630.23486,599.12238,594.67196,512.3415,512.3415,542.0088
0.01627,572.24234,540.30175,591.67846,568.58181,557.50986,489.53659,489.53659,512.5877
0.0164,561.99226,532.2112,580.26265,556.0777,546.92565,473.03069,473.03069,501.36708
0.01652,525.66063,489.78921,541.72506,518.67347,506.35006,443.35301,443.35301,467.51945
0.01665,520.79356,491.27145,542.46606,519.85636,506.37711,442.60048,442.60048,464.82943
