0.01703,543.12963,275.50714,278.13179,284.33875,279.34019,291.00094,286.75913,287.2969,291.67435
0.01716,381.38045,285.93264,296.54574,301.76035,298.02246,302.85784,304.75427,302.19335,307.276
0.01728,500.81133,295.79689,302.35817,305.60115,299.1267,309.16853,309.39905,306.8388,309.91993
0.01741,355.42428,253.03719,267.4326,271.4048,267.49786,276.78331,272.80064,270.09903,274.22566
0.01754,403.95412,240.97336,252.11389,261.79628,252.52912,263.56939,261.96268,258.06444,263.2407
0.01767,414.73028,261.75027,272.82258,280.8295,277.89625,283.76768,279.40026,279.35047,282.54496
0.0178,311.64709,229.27717,243.76335,249.58825,247.48779,254.5442,253.36348,250.21889,253.7085
0.01793,392.29657,241.5181,252.6441,258.70758,253.32884,256.49298,256.52758,254.81871,260.6143
0.01807,374.92473,233.90602,249.54279,257.12893,258.29803,259.27711,259.37337,259.1538,262.49456
0.0182,268.17875,222.98327,236.29571,245.7116,241.31184,241.72961,243.50041,243.02379,244.93697
0.01833,367.09527,230.43773,244.4445,248.21708,244.55712,241.2978,246.84476,243.6156,245.14816
0.01847,322.73615,200.74391,216.22393,226.48683,218.48748,216.36788,219.28769,215.54996,215.39577
0.01861,261.10388,221.50394,233.80304,241.21152,238.70827,242.21643,242.88055,239.42411,242.75237
0.01874,316.10076,214.39964,226.38658,233.40471,226.14457,223.9897,229.23239,224.79602,226.59903
0.01888,316.80241,207.17113,216.50748,224.80749,219.45187,219.19194,219.51344,216.68169,218.76045
0.01902,241.13597,198.73547,209.09992,219.48729,214.27264,216.36823,216.77779,214.70257,215.39308
0.01916,298.0252,202.22571,210.59385,217.53486,210.56641,211.17311,209.66225,208.10192,211.29341
0.0193,279.04043,199.62723,208.49994,216.0864,209.65506,210.8585,211.35342,210.79022,209.88628
0.01945,228.14659,185.35525,194.81429,204.66628,197.2961,195.83926,198.52785,197.27231,197.34381
0.01959,257.45702,193.73288,202.77274,211.2803,204.10237,205.6225,204.51018,204.24692,204.66933
0.01974,256.50548,179.39729,189.8483,197.03572,189.60459,188.76573,190.56068,190.95768,189.53013
0.01988,242.43035,180.97486,190.11153,199.14152,191.82842,192.46885,191.35284,192.51612,192.4156
0.02003,215.66416,176.36331,184.94509,195.61856,189.42926,189.74169,190.09256,189.85356,189.65611
0.02018,241.05505,171.92978,180.57481,187.10073,181.17586,181.33305,181.94578,183.09674,182.75688
0.02033,215.01217,173.22423,181.35444,190.77973,182.65435,183.92499,184.29571,182.16045,183.93537
0.02048,203.1539,167.28898,172.73711,181.32432,177.63762,179.4691,179.2456,179.10831,180.88241
0.02063,210.90658,162.07941,171.22844,179.28127,171.33142,171.47681,173.72918,172.29074,171.92918
0.02078,205.25031,153.15356,161.3282,168.18726,163.69018,162.39982,163.70902,162.85326,164.47676
0.02093,209.94228,165.68495,171.31585,177.82243,173.09741,173.5443,177.10096,176.60223,177.89542
0.02109,172.27263,145.32803,154.12468,161.17246,155.71826,155.93773,158.86991,158.01378,158.84136
0.02125,202.12008,154.66456,160.45042,167.07609,160.742,161.61068,165.59591,164.90631,165.60297
0.0214,190.17459,147.74098,154.89435,158.98871,155.48341,155.63035,159.20414,160.3108,160.12351
0.02156,185.78631,148.88224,154.6229,161.74472,155.24915,155.69214,159.48584,159.23543,160.29604
0.02172,171.0726,136.7074,142.87397,150.07592,144.37764,146.05745,149.58419,148.48352,149.28448
0.02188,172.89383,141.98868,148.83609,154.35939,149.55727,150.7532,153.22463,154.43891,156.08327
0.02204,168.22728,129.48847,136.19919,142.25293,138.34049,138.42403,141.95431,141.81106,141.76075
0.02221,172.33153,137.91038,143.55131,148.08649,145.70381,146.15188,149.49413,150.36661,151.51491
0.02237,156.53759,126.71076,134.15889,139.44862,136.54849,137.71807,140.33038,140.87721,142.24026
0.02254,154.39965,126.33402,133.31863,138.16249,135.0719,135.48314,138.47884,139.31818,140.68054
0.0227,148.32117,121.91982,129.68964,134.01071,132.35882,133.09818,135.76216,136.2334,137.15892
0.02287,160.0237,123.33286,129.60112,134.88278,129.73471,130.96608,133.597,134.639,136.21037
0.02304,144.05612,117.0785,124.51409,129.7279,125.85833,126.03704,129.03675,129.81628,131.23565
0.02321,140.40202,118.03674,124.28459,129.22437,125.04537,127.27695,130.94393,130.96039,132.76575
0.02338,130.64485,110.16162,115.75973,122.39787,117.52587,119.88622,122.73572,124.1242,125.59505
0.02355,131.00156,110.54622,116.54464,122.97203,118.45567,120.55321,122.96798,124.12165,125.60987
0.02373,130.63221,108.33848,114.36472,120.04907,115.44532,118.87258,120.30586,121.60618,124.592
0.0239,134.54346,106.61941,112.24243,118.67349,113.22252,115.41602,117.22178,118.76404,120.90055
0.02408,124.50936,104.26957,109.75298,114.8159,111.90444,112.56665,115.71839,116.59397,119.61786
0.02426,123.29509,101.61628,106.57274,113.01909,109.80305,110.61465,113.03687,112.95653,116.30168
0.02444,114.30792,99.06205,104.96623,108.94459,107.64281,109.10489,111.4228,113.36311,115.02731
0.02462,118.06445,97.80771,103.61341,109.33519,106.93855,106.69069,110.37717,111.06579,112.61033
0.0248,112.2284,96.33684,101.43258,106.35444,104.12928,105.34361,107.90568,108.93993,111.54101
0.02498,109.6792,94.01257,99.05161,103.91232,101.536,103.4143,106.0564,106.51847,107.49524
0.02517,112.50377,91.57118,97.15417,101.66727,99.75721,100.48797,103.42608,104.62764,106.21645
0.02536,103.79202,90.28654,95.14041,100.43244,97.23547,98.59903,101.71351,102.66868,104.31281
0.02554,105.47476,88.67837,94.72267,99.33795,95.4829,97.54608,100.75846,102.19969,102.85797
0.02573,100.02949,86.84098,92.16085,96.70468,94.63688,95.9017,99.22327,100.09836,101.20626
0.02592,96.6184,85.11154,90.76049,94.65926,91.8761,94.34743,96.75049,99.36861,99.70362
0.02611,97.98902,84.22844,89.40869,92.75833,91.12857,92.99232,94.7205,97.04385,97.43587
0.02631,91.24766,81.7161,86.94461,90.58915,88.84877,91.57822,93.45335,94.75902,95.58424
0.0265,89.76213,80.8018,86.57341,91.05312,89.36864,91.34488,93.05551,95.80606,95.68172
0.0267,90.0542,79.02102,84.9985,88.66788,86.59551,89.22908,91.13821,92.67873,93.56903
0.0269,85.83131,77.55706,82.46511,88.23217,85.61999,87.82008,90.38808,92.27296,93.68666
0.02709,86.78548,76.42198,82.04381,84.71242,83.79927,85.48756,88.55751,89.8736,91.07486
0.0273,83.24365,75.46293,81.31161,85.16739,83.43272,85.76593,88.07684,89.7512,91.00257
0.0275,85.83816,74.82513,80.14867,83.55356,82.78641,84.18993,87.57998,88.47163,90.55737
0.0277,80.45449,73.94548,79.65815,83.34832,81.67556,83.40018,86.80352,87.48975,89.66469
0.02791,80.75908,72.94745,77.8386,82.32356,81.2108,82.5948,85.26056,87.55515,89.19521
0.02811,79.09072,72.53731,76.63779,80.70748,79.37991,80.94684,84.80435,86.46693,88.46322
0.02832,76.76847,72.32344,76.98407,80.84712,79.37524,81.17345,84.45199,85.95768,88.09694
0.02853,77.94236,70.91329,75.92457,79.27091,78.38031,80.5782,83.44611,85.65664,86.8693
0.02874,76.30506,70.68465,76.01,79.43609,77.58934,80.11093,83.09074,84.96856,86.38987
0.02895,74.39396,70.11061,75.55261,78.32282,77.7518,80.36984,83.23744,85.07148,86.52459
0.02917,76.59863,69.2419,75.04442,78.32081,76.73743,79.20368,82.74551,84.26681,86.17814
0.02938,74.33676,69.21912,74.95622,77.56381,77.40673,80.18541,82.84886,85.20204,86.71951
0.0296,72.52074,67.4535,73.71556,77.28959,76.0504,78.82667,81.81956,83.86392,86.00899
0.02982,72.8322,68.98908,74.61394,78.13625,78.01001,80.25732,82.38697,85.3359,87.58262
0.03004,69.4068,66.79647,73.27698,77.64575,75.38818,78.30712,81.03603,83.48331,85.50635
0.03026,72.15746,68.32076,74.1179,79.57652,77.55136,79.42559,82.08882,84.83081,87.02916
0.03049,70.36931,67.33099,73.85308,77.61853,75.68769,78.87149,81.8885,84.07841,86.12368
0.03071,71.39554,67.80324,73.61653,79.82979,76.55594,79.19844,82.44581,85.01538,86.65783
0.03094,70.23734,67.68462,73.31146,79.81614,76.50254,79.33011,82.61559,84.58293,86.9786
0.03117,70.76168,67.95259,73.54984,76.87765,76.81009,80.25161,82.99694,85.87236,87.24821
0.0314,70.24632,68.12817,73.78078,78.68978,78.09545,80.50217,83.28569,85.67928,88.36539
0.03163,71.02018,68.27675,74.22893,78.87904,77.93593,81.14471,83.99296,86.71865,88.72514
0.03186,70.69643,68.40768,74.3088,77.77428,78.52787,81.85687,83.93671,86.6792,89.5984
0.0321,70.31977,68.52259,74.83458,78.27965,78.79003,82.72299,85.27909,87.3866,90.18749
0.03234,70.44752,68.56047,74.76309,78.39835,79.0836,82.86522,85.73749,88.23671,90.58717
0.03258,70.80533,69.65886,75.9757,79.97523,80.37758,83.84564,86.81779,89.33637,92.0855
0.03282,69.9776,69.10572,75.67034,79.77439,80.48926,83.90131,87.09356,89.83998,91.78328
0.03306,71.60122,70.35054,76.97397,81.40564,81.56014,85.03178,88.14414,91.08278,93.50601
0.03331,71.98894,70.20694,77.05488,80.62755,81.60761,85.50064,88.67592,91.48398,93.63682
0.03355,72.27666,71.70833,78.1729,81.90887,83.2202,86.93427,90.31213,93.208,95.32025
0.0338,71.74232,71.33151,78.06704,81.70021,83.29895,87.50739,90.31126,93.67867,95.80862
0.03405,73.19099,73.66681,79.23898,83.18951,84.99277,89.17647,92.25815,95.53684,97.84288
0.0343,73.65649,73.36358,79.90985,84.19508,85.75777,89.72342,92.78919,96.0117,98.64986
0.03456,74.16712,74.16492,80.41271,84.56262,86.49429,90.83325,93.77299,97.23389,99.78116
0.03481,75.10665,74.35461,81.22195,85.75376,87.26392,92.04132,95.3752,98.23004,101.54091
0.03507,74.74359,75.49089,82.04588,86.09214,87.93595,92.9309,95.54651,99.04875,102.18648
0.03533,75.95941,76.33481,83.00898,87.60786,89.19188,94.14954,97.24325,100.97011,103.72971
0.03559,76.88517,77.05056,83.44905,88.54826,90.20449,95.18245,98.18417,101.72713,104.70668
0.03585,77.4392,78.10305,84.98807,89.44092,91.90987,96.73964,100.43959,103.21402,107.08606
0.03612,77.75185,78.15968,85.50783,90.1271,91.78443,97.39747,100.31488,103.83119,108.34436
0.03639,79.38572,79.40179,86.78791,91.23143,92.88508,98.76217,101.77015,105.33149,109.39319
0.03665,79.87708,79.73859,87.3626,92.14149,93.32276,99.15859,102.66509,106.72091,110.36035
0.03693,79.90016,80.02015,88.24775,93.76186,94.60794,100.13161,103.34721,108.12175,111.40418
0.0372,81.42243,82.16733,89.55257,94.19398,96.3368,102.06945,104.90691,109.47632,112.71089
0.03747,81.201,81.80206,89.53712,94.21228,97.2305,101.90109,105.39314,109.21349,112.98287
0.03775,82.63402,83.96652,91.05403,95.258,98.45883,103.75412,107.33346,111.42114,115.27802
0.03803,83.00426,84.21859,90.97164,95.96904,98.83257,104.06079,108.12788,111.76205,115.32649
0.03831,83.58375,85.16864,91.90286,96.90364,100.06211,105.47333,109.07221,113.63414,117.05594
0.03859,84.53479,86.30052,93.48667,98.30512,101.15644,106.51643,110.27166,114.51343,118.31075
0.03888,84.77542,85.80447,93.07564,98.37255,100.79518,106.33491,110.57262,114.81095,118.49836
0.03917,86.12084,87.23879,94.69457,100.01145,102.09055,108.11019,112.13787,116.41846,119.91066
0.03946,86.38982,87.51282,95.50044,99.91418,102.90806,108.59486,112.15122,116.43407,120.36904
0.03975,86.29647,87.66044,94.79532,100.3532,102.63598,108.45763,112.37432,116.82747,119.8511
0.04004,87.33325,88.97576,96.35516,101.03017,104.26393,110.10133,113.45955,117.92393,121.52977
0.04034,87.03181,88.95718,95.42856,100.76186,103.28938,109.07725,113.31201,117.59111,120.8055
0.04064,87.84104,89.59424,96.50908,101.8219,104.50985,110.14556,113.99279,118.63882,122.15957
0.04094,88.09581,90.41618,97.15487,102.49325,105.12322,110.70537,114.78513,119.15157,123.06463
0.04124,87.34351,89.90875,96.36031,101.40352,104.31812,109.838,113.89794,118.56971,122.07745
0.04155,88.72892,90.69005,97.0377,102.21009,105.08875,110.67616,115.13255,119.03924,123.10114
0.04185,88.67813,91.0863,97.32595,101.9255,105.29987,110.93824,114.6522,118.85698,123.47488
0.04216,87.95785,90.20332,96.70883,101.01573,104.27236,110.03581,114.11829,118.25229,122.19868
0.04248,87.98837,90.62905,97.38432,101.59573,104.78467,110.2844,113.9708,118.43717,122.6251
0.04279,88.52249,90.96627,97.54598,102.00482,104.85207,110.4588,113.93264,118.95809,122.8329
0.04311,87.56168,89.82994,96.38436,101.08772,103.63106,109.62405,112.84108,117.39929,121.3714
0.04343,87.84918,90.11831,96.59945,101.28004,103.95242,109.18596,112.82515,117.5797,121.04512
0.04375,87.82369,89.84815,96.50978,100.51535,103.15918,108.67288,112.42456,116.81667,120.55754
0.04407,87.7871,89.60791,95.60945,99.79749,102.74695,108.70841,111.57193,115.92518,120.13864
0.0444,86.21796,88.56328,94.71186,98.69927,101.38988,106.93136,110.01165,114.90123,118.87465
0.04472,86.2462,88.01015,94.49749,98.7935,101.16546,106.3924,110.0542,113.9491,117.53491
0.04506,85.87309,88.14258,94.14177,98.00815,100.38841,105.22347,109.07662,113.29568,117.26669
0.04539,84.56736,87.35785,92.82799,96.50009,98.77988,103.52362,107.53643,111.40504,115.67873
0.04572,84.58414,87.1858,92.43166,96.11764,98.32774,103.17078,106.81482,110.6455,115.26833
0.04606,83.54745,86.03727,91.83426,95.49363,97.20066,102.26996,106.11651,109.74036,113.96422
0.0464,82.96303,85.11249,92.46084,94.41756,96.30045,101.69123,104.54935,108.36688,112.37273
0.04675,81.97779,83.60691,90.62043,92.87278,95.18332,99.76837,103.08608,106.67685,110.04477
0.04709,80.97559,82.79126,89.23244,91.42979,93.81934,98.7666,102.0187,105.29826,108.92774
0.04744,80.37352,82.2479,88.16893,90.4609,93.0094,97.60964,101.06553,104.15366,107.74096
0.04779,79.54999,81.55645,86.90022,89.76799,91.86078,96.05684,99.52537,102.60007,106.40838
0.04815,77.74209,80.31512,85.43402,88.48538,89.94667,94.18791,97.41789,100.89402,104.47622
0.0485,77.04212,79.68184,84.29832,87.37588,89.06201,93.4305,96.45618,100.08844,103.35176
0.04886,76.3872,78.90103,83.33245,86.24294,88.12275,92.15398,94.94264,98.74196,101.41484
0.04922,75.12816,77.55859,82.16606,84.89615,86.30446,90.65122,93.33675,96.78502,99.77426
0.04959,73.8425,76.39335,80.78237,83.41909,85.0574,88.84057,91.61061,94.74245,97.87687
0.04995,72.60143,75.01895,79.59749,81.9115,83.46298,87.37309,89.93214,93.59992,96.31048
0.05032,71.41012,74.35217,78.62414,81.38487,82.10559,86.04161,88.44181,92.28168,94.79881
0.05069,70.87414,73.47423,77.66191,80.26362,80.95796,84.42254,87.06713,90.64024,93.16451
0.05107,69.36422,71.69528,76.38877,78.41763,79.84883,83.03639,85.72961,88.52265,91.44511
0.05145,68.4423,70.40254,75.22138,77.11566,78.2549,81.99505,84.44909,86.86539,90.18556
0.05183,67.27263,69.48618,73.69299,75.77102,76.49396,80.15584,82.3909,84.96255,88.13559
0.05221,66.18731,68.61418,72.66775,74.0978,75.20372,78.92689,81.23325,83.63664,86.25332
0.0526,65.28591,67.52445,71.89991,73.17246,74.02905,77.37412,79.62067,82.40821,84.63601
0.05299,64.30396,66.46975,70.76822,72.08753,72.55502,75.75536,78.31736,80.52455,82.76538
0.05338,63.08143,65.91665,69.30547,71.03974,71.42358,74.3452,76.94166,79.17471,81.57785
0.05377,62.06864,64.53903,67.95377,69.72738,69.92646,73.30585,75.37083,77.90931,80.11366
0.05417,60.8724,63.09037,66.70365,68.60333,68.81578,71.66134,73.9809,75.96958,78.53199
0.05457,60.09562,62.30092,65.85835,67.10726,67.54552,70.3727,72.67954,74.98548,77.2169
0.05498,59.37426,61.42872,64.65577,66.17524,66.24588,69.34137,71.36621,73.64575,75.69884
0.05538,58.27998,60.47404,63.70859,65.06837,65.29919,68.09823,70.29632,72.34292,74.41305
0.05579,57.3164,59.44024,63.27961,63.96027,63.93833,67.05602,69.19928,70.90864,73.27564
0.0562,56.451,58.44374,62.87161,62.70144,62.87167,65.73505,68.01845,69.63248,71.78259
0.05662,55.47562,57.42369,61.26545,61.73675,61.86889,64.19884,66.34006,68.09472,70.59692
0.05704,54.56298,56.56317,60.14029,60.64033,60.96924,63.25233,65.23051,66.88085,68.98
0.05746,53.51528,55.86265,58.75007,59.67804,59.76098,62.2575,64.27901,65.48627,67.71472
0.05789,52.64259,55.07846,57.50256,58.59725,58.75667,61.16554,63.17453,64.47469,66.45126
0.05831,51.7082,54.41519,56.74028,57.36538,57.87822,60.0908,61.77881,63.41613,65.52786
0.05875,51.0746,53.55237,55.8019,56.66888,56.73863,59.23235,61.05035,62.43417,64.26992
0.05918,50.42987,52.41018,55.21628,55.93237,55.86467,58.17967,60.00887,61.46853,63.03035
0.05962,49.69395,51.42552,54.3097,55.05689,55.04741,57.26554,58.78398,60.59187,62.02102
0.06006,48.69134,50.70653,53.38977,53.97312,54.18137,56.42435,57.63316,59.50061,60.84585
0.0605,48.08787,49.88915,52.76607,53.3979,53.13414,55.41543,56.85468,58.3636,59.69624
0.06095,47.44012,49.41612,51.99581,52.71723,52.38649,54.68903,56.31151,57.47948,59.13596
0.0614,46.69513,48.81524,51.38506,52.0814,51.82005,53.60094,55.21729,56.59676,58.26365
0.06186,46.01076,48.28826,50.68066,51.04546,51.20395,52.81803,54.33341,55.91193,57.02292
0.06231,45.39267,47.27694,50.07462,50.45296,50.2774,52.06558,53.217,55.11714,55.90015
0.06277,44.65305,46.63651,49.45422,50.06045,49.34466,51.13183,52.46225,54.02045,55.00503
0.06324,44.31937,46.11236,48.81171,49.51351,48.79097,50.3062,51.95698,53.03863,54.52539
0.06371,44.04621,45.65391,48.20121,48.72911,48.19371,49.84111,51.33017,52.41142,53.80074
0.06418,43.36906,45.14097,47.71376,47.53078,47.54965,49.17104,50.63148,51.79188,52.95297
0.06465,42.98887,44.53045,46.97659,46.87214,46.90692,48.43402,49.84524,50.91657,52.07399
0.06513,42.46767,44.21276,46.56218,46.27198,46.54211,47.75243,49.18575,50.33069,51.39867
0.06561,42.24062,43.68118,45.99631,46.23603,45.6912,47.10267,48.30291,49.55937,50.61164
0.0661,41.67502,43.0729,45.27454,45.72894,45.0891,46.3637,47.66491,48.83824,49.66766
0.06659,40.96142,42.59941,44.55993,44.84499,44.57514,45.82178,46.8936,48.22293,49.2321
0.06708,40.61574,42.07498,44.33191,44.72604,44.05161,45.36754,46.41854,47.5858,48.58272
0.06758,40.02005,41.63504,43.64836,43.84787,43.15112,44.68166,45.43953,46.88169,47.7897
0.06808,39.76559,41.40322,43.32137,43.76318,42.63887,44.33797,45.14499,46.3188,47.18359
0.06858,39.46264,40.91937,42.8674,43.04687,42.2672,43.80331,44.63793,45.58544,46.56421
0.06909,38.89239,40.65092,42.36409,42.38895,41.57776,43.19867,44.13294,45.09706,46.1229
0.0696,38.44425,40.03066,41.84972,42.19545,41.08983,42.74353,43.50635,44.51219,45.56882
0.07011,38.15553,39.66734,41.32424,42.07754,40.97387,42.00657,42.88038,43.79179,44.76628
0.07063,37.57514,39.26777,41.20748,41.22733,40.60369,41.41849,42.49089,43.34448,44.19876
0.07115,37.28878,38.73378,40.76591,40.85233,40.16526,40.94986,42.06485,43.00183,43.81161
0.07168,36.91319,38.42708,40.49929,40.10228,39.77657,40.51684,41.51265,42.47704,43.34071
0.07221,36.59588,38.31084,40.14126,39.95371,39.31366,40.44129,41.24791,42.11917,42.75708
0.07274,36.31459,37.91378,39.61179,39.53997,38.78225,39.94088,40.89023,41.76427,42.35359
0.07328,35.92103,37.68604,39.1689,38.93294,38.25006,39.33019,40.37702,41.17135,42.03166
0.07383,35.50049,37.05226,38.83278,38.72405,38.04857,38.94403,39.81716,40.68327,41.42801
0.07437,35.36411,36.80921,38.51585,38.08095,37.67092,38.81779,39.51789,40.17339,40.94871
0.07492,35.01946,36.44413,37.92926,37.75399,37.07663,38.25142,39.37526,39.65863,40.45596
0.07548,34.78442,36.21961,37.50885,37.6467,36.80376,37.68325,38.78676,39.52334,40.12392
0.07603,34.52173,35.87453,37.05849,37.30726,36.55093,37.47761,38.31218,39.39188,39.52693
0.0766,34.11202,35.54936,36.81536,37.04411,36.03115,37.18958,37.93973,38.56381,39.29342
0.07716,34.1089,35.53893,36.63229,36.63295,35.80293,36.77567,37.64256,38.17716,38.83674
0.07773,33.87048,35.00854,36.43439,36.48727,35.5876,36.55735,37.17219,38.05599,38.67597
0.07831,33.39715,34.59935,36.14986,36.04078,35.20532,36.01345,36.85341,37.56195,38.01954
0.07889,33.1766,34.37994,35.82866,35.68041,34.93336,35.73548,36.52572,37.12196,37.65103
0.07947,32.92498,34.03752,35.75211,35.41523,34.75193,35.38798,36.20817,36.81114,37.45133
0.08006,32.87248,33.76184,35.36979,35.21674,34.3442,35.09296,35.74423,36.58285,36.9294
0.08065,32.40325,33.60091,34.82149,35.09683,34.12884,34.81325,35.50224,36.19654,36.84302
0.08125,32.19576,33.4594,34.52771,34.70581,33.65433,34.45824,35.41409,35.87031,36.39561
0.08185,32.10486,33.22889,34.32558,34.14298,33.39753,34.22656,34.95569,35.53952,35.96743
0.08246,31.90049,32.90949,34.08784,33.69201,33.16219,33.826,34.63852,35.05827,35.49487
0.08307,31.72241,32.66897,34.02008,33.59004,33.04984,33.51365,34.53484,34.95883,35.40166
0.08368,31.50051,32.3461,33.79955,33.436,32.69948,33.38395,34.24859,34.50189,35.23785
0.0843,31.29976,32.12173,33.43868,33.1227,32.55359,33.23789,35.05696,34.34754,35.01646
0.08492,31.04044,31.98884,33.27728,32.702,32.30486,33.01133,33.98658,33.96694,34.718
0.08555,30.67859,31.72435,32.98055,33.13807,32.00934,32.70304,33.23959,33.51276,34.28519
0.08618,30.42281,31.55588,32.60356,32.21504,31.74644,32.52461,33.03381,33.42662,34.042
0.08682,30.32593,31.43515,32.43614,32.34627,31.70101,32.48587,32.96376,33.26859,33.92122
0.08746,30.13154,31.19459,32.19746,31.87479,31.50665,31.91131,32.37394,32.90705,33.63199
0.08811,29.97822,30.95471,32.01541,31.64562,31.21224,31.70929,32.03348,32.73151,33.38829
0.08876,29.72011,30.62997,31.71681,31.28265,30.97424,31.51618,32.04953,32.27193,32.96125
0.08942,29.52319,30.37172,31.41014,30.88168,30.62963,31.1311,31.72151,32.10457,32.68512
0.09008,29.32385,30.14884,31.21951,30.76837,30.37018,31.02384,31.52823,31.92076,32.59438
0.09075,29.04202,29.9607,30.93119,30.70983,30.14381,30.71267,31.29066,31.78759,32.31241
0.09142,28.99385,29.91794,30.81112,30.33717,29.88395,30.58417,31.01261,31.54896,32.38877
0.09209,28.70559,29.64943,30.5547,30.22375,29.67021,30.33452,30.74847,31.28969,31.6294
0.09278,28.42633,29.25062,30.28964,29.97732,29.50976,30.07544,30.49814,30.97858,31.52755
0.09346,28.25976,29.18358,30.25488,29.96495,29.32719,29.79069,30.24432,30.64359,31.24435
0.09415,28.20334,28.89849,30.06488,29.5004,29.16492,29.43188,30.08003,30.47647,30.90553
0.09485,27.96443,28.71049,29.60298,29.15921,28.86066,29.43191,29.94657,30.11824,30.53355
0.09555,27.8915,28.65526,29.66572,29.08857,28.7217,29.26945,29.69548,30.01822,30.3554
0.09626,27.79755,28.45589,29.45344,28.96929,28.74104,29.18439,29.65727,29.9481,30.16544
0.09697,27.60522,28.14161,29.15594,28.67735,28.36878,28.93045,29.33312,29.60195,29.99471
0.09769,27.3689,27.94725,28.8418,28.39669,28.19011,28.72801,29.04693,29.57755,29.74413
0.09841,27.19509,27.8405,28.61126,28.36822,27.95826,28.49708,28.92265,29.33572,29.46609
0.09914,26.95199,27.87618,28.8013,28.02214,28.10619,28.28968,28.75452,29.12824,29.38309
0.09987,26.77132,27.59817,28.39073,27.91182,27.70966,28.12603,28.49272,28.84567,29.13073
0.10061,26.69551,27.21114,28.11206,27.85501,27.50797,27.90126,28.41211,28.61561,28.97809
0.10135,27.01925,27.18518,27.93056,27.72476,27.36414,27.83715,28.23725,28.45134,28.86106
0.1021,26.6139,27.00153,27.76527,27.56588,27.19883,27.67797,28.03292,28.35868,28.62054
0.10286,26.19645,26.936,27.60474,27.39662,27.00727,27.6464,27.82973,28.15331,28.42979
0.10362,25.967,26.52307,27.40563,27.22896,26.70225,27.43521,27.50988,27.9306,28.29084
0.10439,25.99215,26.50262,27.33373,27.02066,26.79645,27.25096,27.51489,27.80405,28.07616
0.10516,25.81903,26.42826,27.12807,26.74782,26.60596,26.90833,27.34501,27.53607,27.92937
0.10594,25.58082,26.33397,26.95603,26.72569,26.28817,26.85676,27.14,27.43777,27.77493
0.10672,25.39503,26.03093,26.64458,26.61568,26.05606,26.60512,26.83482,27.0861,27.47323
0.10751,25.23406,25.96754,26.52774,26.31297,26.05941,26.48043,26.71986,27.12046,27.37083
0.10831,25.22553,25.78646,26.48574,26.10307,25.92261,26.40667,26.70974,26.91485,27.34017
0.10911,25.04417,25.4746,26.24791,25.83973,25.60855,26.242,26.43507,26.70103,26.96801
0.10991,24.96957,25.62143,26.04028,25.99249,25.59697,26.12094,26.34071,26.6558,27.00412
