0.00834,1927.42741,1652.45574,1917.81556,1687.89757,1694.34758,1443.06767,1265.59052,1723.91395
0.00847,1829.82565,1561.98438,1778.44548,1605.54266,1626.10997,1415.25581,1307.01648,1649.82196
0.00861,2062.46971,1740.07823,1996.01903,1791.95423,1801.54769,1519.17307,1381.69864,1788.31383
0.00874,1994.2993,1662.49258,1914.41964,1700.15663,1695.89178,1406.22222,1246.15293,1642.15361
0.00888,2111.38699,1760.74907,2042.38149,1813.31334,1794.09562,1504.73537,1375.49476,1755.13852
0.00902,2029.89333,1706.3172,2000.52661,1769.30108,1772.77855,1508.45564,1367.89261,1746.10339
0.00916,2006.73396,1687.47872,1961.82458,1752.34115,1743.65174,1474.89129,1339.47449,1721.12755
0.0093,1883.06298,1591.46925,1855.21998,1653.37831,1646.82568,1411.7039,1272.31822,1622.03663
0.00945,1810.25347,1519.94255,1767.87256,1611.35137,1603.92073,1357.38811,1234.89338,1575.23334
0.00959,1766.88948,1495.67098,1738.11124,1562.13757,1538.8753,1312.65787,1177.57256,1506.39536
0.00975,1681.73844,1419.5358,1664.1139,1504.6146,1499.60477,1269.24342,1159.91536,1455.93594
0.00982,1592.59654,1359.22432,1577.55543,1429.25333,1416.02568,1214.89687,1098.96884,1377.91766
0.00997,1569.32161,1346.53877,1570.71846,1418.67998,1401.20832,1185.8224,1077.31089,1356.55669
0.01005,1484.64471,1248.62017,1475.59369,1322.69931,1305.40588,1110.10384,1001.44205,1267.42598
0.01021,1438.39453,1228.62699,1434.53244,1310.53667,1289.55022,1090.84306,989.2688,1241.12752
0.01029,1393.53904,1190.22234,1391.04718,1258.88562,1238.11079,1047.39209,943.51902,1198.12327
0.01045,1338.89902,1142.18496,1335.12505,1201.30777,1192.57579,1029.61853,941.22212,1169.49396
0.01053,1281.46587,1099.09092,1291.80509,1168.04132,1166.04568,991.921,898.81969,1126.04014
0.0107,1247.88167,1062.45484,1249.02425,1125.28482,1115.41736,947.17824,859.1033,1087.42455
0.01078,1192.48256,1017.30595,1202.89833,1072.17004,1064.40031,899.39806,804.94233,1030.77295
0.01095,1159.96626,988.58557,1162.18695,1051.91937,1049.77921,893.53346,821.28851,1028.54564
0.01103,1136.1142,972.76848,1128.85498,1029.76164,1025.73673,869.3623,793.74554,989.97228
0.01112,1102.71684,948.05772,1110.40115,1008.20477,991.96979,859.90784,774.2155,963.45668
0.01121,1049.24402,897.40758,1057.2714,958.77773,949.08029,811.67748,742.33992,923.21875
0.01138,1020.05801,867.02405,1015.21421,915.91771,911.14707,781.83086,715.6985,890.97172
0.01147,997.16462,850.01203,999.17746,902.80364,893.99981,769.97578,696.89375,871.23121
0.01156,971.67028,834.23127,989.5995,889.45613,884.85767,775.2378,702.49875,873.73425
0.01165,936.99254,800.55028,937.82555,852.0919,841.6106,741.52658,677.33617,836.41947
0.01174,905.34557,771.89533,894.33954,820.93847,806.65982,706.70107,639.81954,798.72869
0.01193,886.10084,769.41892,892.44458,820.56325,800.50415,702.21537,640.17679,793.87313
0.01202,862.66923,739.65468,859.27539,777.92319,770.48673,671.17916,603.72756,759.92114
0.01211,841.85486,729.75395,843.18751,772.74819,762.55686,679.17173,613.41449,755.4947
0.01221,813.96205,706.50678,812.83985,746.90777,740.01348,644.66853,597.79979,743.26779
0.0123,793.18534,687.21062,788.32149,722.04208,716.01764,632.32443,576.59493,713.32104
0.0124,779.74397,677.96903,790.89018,722.47316,713.4147,632.56682,574.95033,707.8646
0.01249,753.742,651.03811,756.12254,687.93757,684.46735,602.76193,555.1401,680.539
0.01259,731.73746,633.36974,726.09583,675.46869,665.49291,591.30211,551.59969,669.58447
0.01269,711.79308,624.14891,721.56055,666.09973,657.9628,586.30064,537.76748,656.29429
0.01279,705.91571,610.84255,712.54217,659.80516,654.7002,591.66773,539.17731,655.05433
0.01289,669.58198,583.31171,677.70764,616.32599,620.8199,553.68641,506.56823,623.02182
0.01299,656.4512,577.00451,671.75439,615.75222,615.48865,544.64852,506.30286,613.37774
0.01309,656.05564,568.91532,668.34593,617.90117,619.64608,560.18932,518.39747,619.91407
0.01319,623.98554,543.23098,636.06204,587.17481,580.28008,519.26683,483.82509,585.7606
0.0133,611.74746,542.49882,631.00734,585.97299,587.99661,526.88329,488.88835,588.85632
0.0134,588.78661,513.35627,600.92891,560.14205,555.52441,497.95147,462.64289,555.02496
0.0135,575.61414,516.19884,594.32218,554.10123,559.93308,508.81514,472.15767,563.30121
0.01361,547.85787,488.49623,563.46148,525.91228,531.76222,478.27812,445.43167,531.9712
